"","id","pairs","2008-09-09","2008-10-19","2008-12-13","2009-03-05","2009-04-17","2009-05-18"
"16633",16633,"28-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16634",16634,"37-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16635",16635,"43-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16636",16636,"62-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16637",16637,"57-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16638",16638,"75-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16639",16639,"77-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16640",16640,"10-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16641",16641,"46-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16642",16642,"44-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16643",16643,"18-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16644",16644,"70-79",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16645",16645,"6-68",NA,NA,NA,"CloseFriend",NA,NA
"16646",16646,"47-68",NA,NA,NA,"CloseFriend",NA,NA
"16647",16647,"38-68",NA,NA,NA,"CloseFriend",NA,NA
"16648",16648,"23-68",NA,NA,NA,"CloseFriend",NA,NA
"16649",16649,"64-68",NA,NA,NA,"CloseFriend",NA,NA
"16650",16650,"40-68",NA,NA,NA,"CloseFriend",NA,NA
"16651",16651,"28-68",NA,NA,NA,"CloseFriend",NA,NA
"16652",16652,"62-68",NA,NA,NA,"CloseFriend",NA,NA
"16653",16653,"57-68",NA,NA,NA,"CloseFriend",NA,NA
"16654",16654,"75-68",NA,NA,NA,"CloseFriend",NA,NA
"16655",16655,"46-68",NA,NA,NA,"CloseFriend",NA,NA
"16656",16656,"79-68",NA,NA,NA,"CloseFriend",NA,NA
"16657",16657,"29-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16658",16658,"47-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16659",16659,"65-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16660",16660,"38-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16661",16661,"23-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16662",16662,"76-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16663",16663,"14-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16664",16664,"54-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16665",16665,"80-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16666",16666,"71-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16667",16667,"67-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16668",16668,"40-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16669",16669,"2-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16670",16670,"52-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16671",16671,"62-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16672",16672,"57-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16673",16673,"75-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16674",16674,"46-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16675",16675,"79-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16676",16676,"70-68",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16677",16677,"29-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16678",16678,"47-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16679",16679,"60-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16680",16680,"36-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16681",16681,"23-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16682",16682,"54-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16683",16683,"22-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16684",16684,"64-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16685",16685,"71-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16686",16686,"67-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16687",16687,"52-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16688",16688,"57-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16689",16689,"77-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16690",16690,"10-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16691",16691,"46-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16692",16692,"79-68",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16693",16693,"6-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16694",16694,"29-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16695",16695,"47-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16696",16696,"65-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16697",16697,"5-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16698",16698,"35-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16699",16699,"38-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16700",16700,"23-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16701",16701,"14-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16702",16702,"54-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16703",16703,"80-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16704",16704,"22-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16705",16705,"71-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16706",16706,"67-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16707",16707,"40-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16708",16708,"28-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16709",16709,"37-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16710",16710,"43-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16711",16711,"62-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16712",16712,"75-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16713",16713,"77-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16714",16714,"46-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16715",16715,"79-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16716",16716,"26-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16717",16717,"44-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16718",16718,"18-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16719",16719,"70-68",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16720",16720,"6-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16721",16721,"47-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16722",16722,"65-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16723",16723,"72-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16724",16724,"36-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16725",16725,"23-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16726",16726,"14-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16727",16727,"22-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16728",16728,"71-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16729",16729,"40-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16730",16730,"28-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16731",16731,"37-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16732",16732,"43-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16733",16733,"62-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16734",16734,"57-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16735",16735,"75-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16736",16736,"46-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16737",16737,"79-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16738",16738,"26-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16739",16739,"44-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16740",16740,"18-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16741",16741,"70-68",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16742",16742,"9-35",NA,NA,NA,"CloseFriend",NA,NA
"16743",16743,"5-35",NA,NA,NA,"CloseFriend",NA,NA
"16744",16744,"45-35",NA,NA,NA,"CloseFriend",NA,NA
"16745",16745,"65-35",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16746",16746,"9-35",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16747",16747,"5-35",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16748",16748,"69-35",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16749",16749,"45-35",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16750",16750,"65-35",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16751",16751,"9-35",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16752",16752,"71-35",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16753",16753,"45-35",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16754",16754,"10-35",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16755",16755,"65-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16756",16756,"9-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16757",16757,"5-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16758",16758,"23-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16759",16759,"14-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16760",16760,"80-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16761",16761,"71-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16762",16762,"45-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16763",16763,"28-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16764",16764,"37-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16765",16765,"43-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16766",16766,"62-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16767",16767,"18-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16768",16768,"70-35",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16769",16769,"65-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16770",16770,"9-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16771",16771,"5-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16772",16772,"72-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16773",16773,"23-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16774",16774,"14-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16775",16775,"71-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16776",16776,"45-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16777",16777,"28-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16778",16778,"37-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16779",16779,"43-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16780",16780,"62-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16781",16781,"18-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16782",16782,"70-35",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16783",16783,"9-45",NA,NA,NA,"CloseFriend",NA,NA
"16784",16784,"5-45",NA,NA,NA,"CloseFriend",NA,NA
"16785",16785,"28-45",NA,NA,NA,"CloseFriend",NA,NA
"16786",16786,"65-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16787",16787,"9-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16788",16788,"5-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16789",16789,"4-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16790",16790,"35-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16791",16791,"69-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16792",16792,"52-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16793",16793,"28-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16794",16794,"62-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16795",16795,"10-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16796",16796,"59-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16797",16797,"70-45",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16798",16798,"65-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16799",16799,"9-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16800",16800,"35-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16801",16801,"52-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16802",16802,"28-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16803",16803,"37-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16804",16804,"10-45",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16805",16805,"65-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16806",16806,"9-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16807",16807,"5-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16808",16808,"4-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16809",16809,"35-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16810",16810,"23-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16811",16811,"14-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16812",16812,"80-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16813",16813,"40-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16814",16814,"28-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16815",16815,"37-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16816",16816,"43-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16817",16817,"62-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16818",16818,"26-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16819",16819,"44-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16820",16820,"18-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16821",16821,"70-45",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16822",16822,"65-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16823",16823,"9-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16824",16824,"5-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16825",16825,"4-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16826",16826,"72-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16827",16827,"23-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16828",16828,"14-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16829",16829,"28-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16830",16830,"37-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16831",16831,"43-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16832",16832,"62-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16833",16833,"10-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16834",16834,"26-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16835",16835,"44-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16836",16836,"18-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16837",16837,"70-45",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16838",16838,"6-32",NA,NA,NA,"CloseFriend",NA,NA
"16839",16839,"47-32",NA,NA,NA,"CloseFriend",NA,NA
"16840",16840,"68-32",NA,NA,NA,"CloseFriend",NA,NA
"16841",16841,"38-32",NA,NA,NA,"CloseFriend",NA,NA
"16842",16842,"23-32",NA,NA,NA,"CloseFriend",NA,NA
"16843",16843,"75-32",NA,NA,NA,"CloseFriend",NA,NA
"16844",16844,"46-32",NA,NA,NA,"CloseFriend",NA,NA
"16845",16845,"29-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16846",16846,"47-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16847",16847,"65-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16848",16848,"68-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16849",16849,"38-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16850",16850,"76-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16851",16851,"14-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16852",16852,"54-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16853",16853,"64-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16854",16854,"71-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16855",16855,"40-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16856",16856,"52-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16857",16857,"62-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16858",16858,"57-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16859",16859,"75-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16860",16860,"46-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16861",16861,"79-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16862",16862,"18-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16863",16863,"70-32",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16864",16864,"29-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16865",16865,"47-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16866",16866,"68-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16867",16867,"38-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16868",16868,"36-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16869",16869,"22-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16870",16870,"71-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16871",16871,"52-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16872",16872,"77-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16873",16873,"10-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16874",16874,"46-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16875",16875,"79-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16876",16876,"44-32",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16877",16877,"6-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16878",16878,"29-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16879",16879,"47-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16880",16880,"65-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16881",16881,"68-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16882",16882,"23-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16883",16883,"14-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16884",16884,"54-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16885",16885,"80-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16886",16886,"22-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16887",16887,"71-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16888",16888,"40-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16889",16889,"28-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16890",16890,"37-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16891",16891,"43-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16892",16892,"62-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16893",16893,"75-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16894",16894,"77-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16895",16895,"48-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16896",16896,"46-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16897",16897,"79-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16898",16898,"26-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16899",16899,"44-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16900",16900,"18-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16901",16901,"70-32",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16902",16902,"6-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16903",16903,"47-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16904",16904,"65-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16905",16905,"68-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16906",16906,"72-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16907",16907,"38-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16908",16908,"36-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16909",16909,"23-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16910",16910,"14-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16911",16911,"22-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16912",16912,"71-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16913",16913,"40-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16914",16914,"28-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16915",16915,"37-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16916",16916,"43-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16917",16917,"62-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16918",16918,"75-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16919",16919,"77-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16920",16920,"48-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16921",16921,"46-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16922",16922,"79-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16923",16923,"26-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16924",16924,"44-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16925",16925,"18-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16926",16926,"70-32",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16927",16927,"52-70",NA,NA,NA,"CloseFriend",NA,NA
"16928",16928,"8-70",NA,NA,NA,"CloseFriend",NA,NA
"16929",16929,"65-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16930",16930,"54-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16931",16931,"80-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16932",16932,"52-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16933",16933,"62-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16934",16934,"79-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16935",16935,"8-70",NA,NA,NA,"SocializeTwicePerWeek",NA,NA
"16936",16936,"65-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16937",16937,"36-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16938",16938,"22-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16939",16939,"64-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16940",16940,"52-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16941",16941,"57-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16942",16942,"46-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16943",16943,"44-70",NA,NA,NA,"PoliticalDiscussant",NA,NA
"16944",16944,"65-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16945",16945,"5-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16946",16946,"35-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16947",16947,"23-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16948",16948,"14-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16949",16949,"54-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16950",16950,"80-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16951",16951,"22-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16952",16952,"40-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16953",16953,"52-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16954",16954,"28-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16955",16955,"37-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16956",16956,"43-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16957",16957,"62-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16958",16958,"57-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16959",16959,"75-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16960",16960,"46-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16961",16961,"26-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16962",16962,"44-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16963",16963,"18-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16964",16964,"8-70",NA,NA,NA,"FacebookAllTaggedPhotos",NA,NA
"16965",16965,"65-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16966",16966,"5-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16967",16967,"72-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16968",16968,"36-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16969",16969,"23-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16970",16970,"14-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16971",16971,"22-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16972",16972,"1-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
"16973",16973,"40-70",NA,NA,NA,"BlogLivejournalTwitter",NA,NA
